
央视频道,#genre#
鏡新聞,mitv://64.32.9.99:7999/b9dbaed9a1f6955607314dcc98fd1f22.ts
靖洋戲劇,mitv://64.32.9.99:7999/1d982f73cb929a6edf4cc3bda4f1efb9.ts
韓國娛樂臺,mitv://64.32.9.99:7999/8776b630fe99b5d7e791a82dc5a98510.ts
黃金華劇,mitv://64.32.9.99:7999/d425c3edd4b2a5344a81f0da934f9aa0.ts
龍祥電影,mitv://64.32.9.99:7999/c5a7e406c254694c7663a7387e5ab7ef.ts
龍華偶像,mitv://64.32.9.99:7999/ffd4f8c6b37542d78822085c31dab407.ts
龍華卡通,mitv://64.32.9.99:7999/789244e17fd47870e83ade350e1a5c3a.ts
龍華戲劇,mitv://64.32.9.99:7999/79c6e95c15debdd9094e4ba81d4fe74c.ts
龍華日韓,mitv://64.32.9.99:7999/8917854d95a95bf747bf0e27c0dbbb6f.ts
龍華洋片,mitv://64.32.9.99:7999/dbcd898eeb3d7f3468a00414fc637a85.ts
龍華經典,mitv://64.32.9.99:7999/48b84620b32ae74e0ea64ecd0a91cc0d.ts
龍華電影,mitv://64.32.9.99:7999/6344b947afba0fd46b460fc95a2a88df.ts
非凡商業,mitv://64.32.9.99:7999/420b4d1e371cfa481dfad810d97319dc.ts
非凡新聞HD,mitv://64.32.9.99:7999/aa58b9531785d4649205ed9cd6831abe.ts
ELTA娛樂HD,mitv://64.32.9.99:7999/f5660bbc488e033089e6c0d19bac30b2.ts
ELTA影劇HD,mitv://64.32.9.99:7999/3a87453ccf21fe5535376ba96fddbbf2.ts
ELTA日韓,mitv://64.32.9.99:7999/27e89c666caae6bc380e0f04e24e5df0.ts
ELTA生活旅遊,mitv://64.32.9.99:7999/a092f89598a7d3c9d67d3ed6d41ea6ef.ts
ELTA綜合HD,mitv://64.32.9.99:7999/a49022ca9d77259d2ecc9409b43f49c3.ts
ELTA體育1(備用),mitv://64.32.9.99:7999/b2893f42613df9402f35b580df4e0f13.ts
ELTA體育1,mitv://64.32.9.99:7999/32b44fe88515320e436ed6f2ccfa92e1.ts
ELTA體育2(備用),mitv://64.32.9.99:7999/da84c35b57003990a053379b7d0bd657.ts
ELTA體育2,mitv://64.32.9.99:7999/c2396866410023896fd23e8c28a81867.ts
ELTA體育3(備用),mitv://64.32.9.99:7999/eb7ce381c4ca16891553ffe4a635ef5a.ts
ELTA體育3,mitv://64.32.9.99:7999/5d4436990004002b1371769086142d81.ts
ELTA體育4(備用),mitv://64.32.9.99:7999/5f5ec96bd4f08941dcdda2e369b7a577.ts
ELTA體育4,mitv://64.32.9.99:7999/fc5a90c53f0fdf4ab00d0ee005681807.ts
MOMO親子臺,mitv://64.32.9.99:7999/beade27bd3dd47e9a01a916d93aaca6e.ts
Taiwan Plus,mitv://64.32.9.99:7999/104cd5e3cb41c105e40f85c3b6a194e8.ts
好訊息 2,mitv://64.32.9.99:7999/c324875cb7e6f305949456cb4dff8350.ts
好訊息1,mitv://64.32.9.99:7999/81f86e7ddf3d684988e5ce6606c63e0f.ts
大愛一臺HD,mitv://64.32.9.99:7999/b12bd0320fefe88908195bb8edfca65a.ts
大愛二臺HD,mitv://64.32.9.99:7999/df823d008807df50c1e578efc11afdf7.ts
博斯無限,mitv://64.32.9.99:7999/0a418a341263209b89ef90a853154d99.ts
博斯無限2,mitv://64.32.9.99:7999/cbabd990fbafcaf361dcdaeec3b9f4c7.ts
博斯網球,mitv://64.32.9.99:7999/5ff11e4ad320de4db9709ad68d11f4d7.ts
博斯運動,mitv://64.32.9.99:7999/5e206bc5000ce7e808f7d3ffc6794938.ts
博斯運動2,mitv://64.32.9.99:7999/b4fa29e7fcfea0e4a8a9bf15428faca2.ts
博斯高球,mitv://64.32.9.99:7999/ce03e4d9933dd82945d9492aa281f3d6.ts
博斯高球2,mitv://64.32.9.99:7999/6b8146439cef29d82cffa4d851cf4cd6.ts
博斯魅力,mitv://64.32.9.99:7999/5da4b57f000e06750edbf92a11fc2b38.ts
原住民電視,mitv://64.32.9.99:7999/e287cdb5f6fa690e04bfebca3fa1288d.ts
新視覺,mitv://64.32.9.99:7999/59c2944cf0218b4fbd4099a114cd3456.ts
日本電視臺,mitv://64.32.9.99:7999/5e208d730000eef3097b609e7dab4938.ts
視納華仁紀實,mitv://64.32.9.99:7999/8d66bfd3fd123663869bb6a7b6f719c0.ts
達文西頻道,mitv://64.32.9.99:7999/102147c607c2eb3d1ff1f3a1d8a3e18d.ts

港台备用,#genre#
中视,http://119.91.7.169:2026/TW.php?id=中视

中天新闻台,http://119.91.7.169:2026/TW.php?id=中天新闻台
中视新闻,http://119.91.7.169:2026/TW.php?id=中视新闻
寰宇新闻台,http://119.91.7.169:2026/TW.php?id=寰宇新闻台
翡翠台,http://111.221.137.234:44330/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
明珠台,http://111.221.137.234:44330/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
凤凰卫视中文台,http://111.221.137.234:44330/tsfile/live/0141_2.m3u8?key=txiptv&playlive=0&authid=0
星空卫视,http://111.221.137.234:44330/tsfile/live/0112_2.m3u8?key=txiptv&playlive=0&authid=0
无线新闻台,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=tvbnews
寰宇新闻,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=globalnews
中天新聞,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=ctinewshd
TVBS,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=tvbshd
TVBS新闻台,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=tvbsnewshd
东森电影,http://183.57.248.146:8183/tsfile/live/1013_1.m3u8
东森新闻,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=ebcnewshd
RTHK 31,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=rthk31hd
RTHK 32,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=rthk32hd
RTHK 34,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=rthk34hd
RTHK 35,http://huhu11.a1.luyouxia.net:26894/play/HK-MY/proxy.php?id=rthk35hd
TVBS,http://119.91.7.169:2026/TW.php?id=TVBS
英文频道,#genre#
24 Украiна,mitv://64.32.9.99:7999/11d22190c2d79299d1d36bb1820f14cd.ts
8TV,mitv://64.32.9.99:7999/08eb6379ff004bde9c037b27366be5c9.ts
A&E,mitv://64.32.9.99:7999/354f787e14f1be3d5fa619f8ab99e3b1.ts
ABC 10,mitv://64.32.9.99:7999/e34f6a6b313e4c6afa410aa3ccb02579.ts
ABC 5(WEWS),mitv://64.32.9.99:7999/5b1cfd5736fff0470808bf63aeaa0ba8.ts
ABC 7 NY,mitv://64.32.9.99:7999/d3b0f05144e391133e8b70c5d0e69bb0.ts
ABC MIAMI,mitv://64.32.9.99:7999/5e204bc900090645087ae2a117e42bde.ts
ABC News AUS,mitv://64.32.9.99:7999/425eef0ba02b8da9de7a0f38f782f9e8.ts
ABC News Headlines,mitv://64.32.9.99:7999/0b4b4eb4abc5f05e7ed17b216d7d8acb.ts
ABC News USA,mitv://64.32.9.99:7999/de03c1a252a83c6341f0751c65f3cb6b.ts
ABCアニメーション,mitv://64.32.9.99:7999/6faed12f3e505810867944ad5d0ffca2.ts
AFN(TW),mitv://64.32.9.99:7999/74d7f5493e1d76fddae600038bf0df66.ts
AMC,mitv://64.32.9.99:7999/4ecb46d627052c6d64b63e2828a5a799.ts
AMC電影,mitv://64.32.9.99:7999/f130b1a077112e797fd8d5eaf3dc63f9.ts
ASF(backup),mitv://64.32.9.99:7999/98319f0af769f06cd4994e92e6603d4c.ts
ASGS(backup),mitv://64.32.9.99:7999/fac5d16f87e53c831a4f1980734ee778.ts
ASPL1(backup),mitv://64.32.9.99:7999/3c6dcb6827c4c181376cf7e6973279f3.ts
ASPL2(backup),mitv://64.32.9.99:7999/4c5b816790ce3c84e935b65d1ccbef0d.ts
ASTRO AOD 311,mitv://64.32.9.99:7999/4b68051d6f6f9b8e734e20b1c13832f8.ts
ASTRO AWANI,mitv://64.32.9.99:7999/997306d8bb5dce2099d371018727ecf2.ts
ASTRO Arena 2,mitv://64.32.9.99:7999/c0981c41e675aad112be38996d68ad59.ts
ASTRO Arena,mitv://64.32.9.99:7999/5e5a32f3000480e8068664b4d516e99e.ts
ASTRO Aura,mitv://64.32.9.99:7999/5e5a3a5f0008df9b06a363b2b2f1d100.ts
ASTRO Ceria,mitv://64.32.9.99:7999/ed7c631a10583c13c78de9a87dc48d51.ts
ASTRO Citra,mitv://64.32.9.99:7999/423bb6e68537469bf60823f5cc79f8f8.ts
ASTRO Cricket,mitv://64.32.9.99:7999/f33211eedb06434a93244f08445a0a09.ts
ASTRO Oasis,mitv://64.32.9.99:7999/7d190a274437aac3726f71f2fb807f5c.ts
ASTRO PRIMA,mitv://64.32.9.99:7999/b37e4f3d915a209598f46eb05d7b34d0.ts
ASTRO RIA,mitv://64.32.9.99:7999/3f8b67eec2c1d4a10dba4bbcd778e16c.ts
ASTRO Rania,mitv://64.32.9.99:7999/5152006d3f723a652af4da34724f26f6.ts
ASTRO 華麗,mitv://64.32.9.99:7999/3403c9e5379b6add08f075e2eae0876e.ts
AT-X,mitv://64.32.9.99:7999/99a520c169cd539095993a95d2e08abc.ts
AXN(HK),mitv://64.32.9.99:7999/95c9a24a39b1af832b4801b9a4ecfdce.ts
AXN,mitv://64.32.9.99:7999/d62c7825bba1f82b870710f8ed1e471f.ts
Al Jazeera (En),mitv://64.32.9.99:7999/dae990d7285e9d31cfa958ba6fbce20e.ts
Animal Planet,mitv://64.32.9.99:7999/5d753266000e23b40cb767dfe79b08ff.ts
Animaux,mitv://64.32.9.99:7999/0be73e2718b380c5db20ca51233d0b42.ts
Animax TW,mitv://64.32.9.99:7999/5a0f4e1f6a9f6241b76f2b16edb790cf.ts
Animax(HK),mitv://64.32.9.99:7999/062847f4f8fcafd2f1b8062737898d3a.ts
Arirang TV,mitv://64.32.9.99:7999/85ac9cb54e6f2107f15a407fa1826104.ts
Arise News,mitv://64.32.9.99:7999/31e5446b8e51a3d5d923cc9a1cd2a61e.ts
Astro AEC,mitv://64.32.9.99:7999/c3f0f57a18fd52727585d173a7d9cf28.ts
Astro AWANI ,mitv://64.32.9.99:7999/06bae69a75e65a5e1bbf865bc2795749.ts
Astro Arena Bola 2,mitv://64.32.9.99:7999/97e4fbffc88e2092bd0bdd355579257a.ts
Astro Arena Bola,mitv://64.32.9.99:7999/bdfa3623bcf9bbde411b0f4d9b361f83.ts
Astro Badminton 2,mitv://64.32.9.99:7999/eed398b41a073d6ab7cf9f9312562b40.ts
Astro Badminton,mitv://64.32.9.99:7999/1c3f0441fe9bc6193bba887ebec3083a.ts
Astro Football,mitv://64.32.9.99:7999/903e9fbdb8fc31e858a898f88ade6e62.ts
Astro Grandstand,mitv://64.32.9.99:7999/3a5ee14b42a701d3516e6172d252ac0c.ts
Astro One,mitv://64.32.9.99:7999/af8e118cad1cbb55d198912de6621acd.ts
Astro Premier League,mitv://64.32.9.99:7999/0f80c9738ab54b0c8f6162198b76671e.ts
Astro Premier League2,mitv://64.32.9.99:7999/83677e80cea4d72a824acc4fc86a99f4.ts
Astro Premier League3,mitv://64.32.9.99:7999/aa690fcc066d8e5c10829fb9eb6960f1.ts
Astro QJ,mitv://64.32.9.99:7999/49949f8441d61cf9dac85618fbbb8406.ts
Astro RIA(B),mitv://64.32.9.99:7999/2d6be6ab303c226fbf6096de3568498c.ts
Astro STAR VIJAY,mitv://64.32.9.99:7999/861f651348c4a0960663c032cb58d249.ts
Astro Showcase,mitv://64.32.9.99:7999/1772b1ef717274b739e42238107924d7.ts
Astro Sports Plus,mitv://64.32.9.99:7999/15966b49b91c044757abdeef1eb2388f.ts
Astro Sports UHD,mitv://64.32.9.99:7999/5955e47b4de45a7cee035ffc70488852.ts
Astro TVS,mitv://64.32.9.99:7999/5932946f50f9455d75473a4e232a5175.ts
Astro TutorTV,mitv://64.32.9.99:7999/f02e2021bb03f96d1693e296d0edb44c.ts
Astro Vaanavil,mitv://64.32.9.99:7999/5d0a786e7b60be4d911fafb4d9910070.ts
Astro kplus,mitv://64.32.9.99:7999/e64f06b5faa0b100b4c87a67a657cf44.ts
Astro 歡喜臺,mitv://64.32.9.99:7999/ac9619b0b11ab648a1b1aebfd789c7ca.ts
Australia Channel,mitv://64.32.9.99:7999/7919b7b1c14d280cdbaa52a2f4b3f574.ts
Australia Sports,mitv://64.32.9.99:7999/7205fca8296940841a518414b9253b81.ts
BBC 1,mitv://64.32.9.99:7999/b97ff87636514a9e583c7de40519a525.ts
BBC America,mitv://64.32.9.99:7999/abd1d972f2a09b6d433c1f6d246d3eb3.ts
BBC CBeebies,mitv://64.32.9.99:7999/b0ec8dd5eaa59332b35a35f0f88942dc.ts
BBC Earth(tw),mitv://64.32.9.99:7999/110c80137bd1aa595d9fae0f54315a0c.ts
BBC Earth,mitv://64.32.9.99:7999/97301c33d045aca1894738a7ce55c731.ts
BBC Lifestyle(TW),mitv://64.32.9.99:7999/0770ab4e79df94b95fe91815f2acdf61.ts
BBC Lifestyle,mitv://64.32.9.99:7999/b3aa7924d69e5c9e433adbbd15a9efb6.ts
BBC News,mitv://64.32.9.99:7999/853fde77a476b08dbbab1b26a146e59e.ts
BBC Two HD,mitv://64.32.9.99:7999/0076c1e0535f4db4dc645327ec44786b.ts
BBC World News,mitv://64.32.9.99:7999/dce92ca884f31314323929934eda62ba.ts
BOO[維護],mitv://64.32.9.99:7999/becccfb519d2cc7a2a0a378c0a2b017b.ts
BS TBS,mitv://64.32.9.99:7999/aea8fb5d3955b2e65fd5d736d2a6ba32.ts
BS日テレ,mitv://64.32.9.99:7999/00ffe5e2f9f248ecce51c248c054fbd5.ts
Bally Sports North,mitv://64.32.9.99:7999/e4121dfe09c545e2d922c6987a0a1b09.ts
Bally Sports South,mitv://64.32.9.99:7999/fa3c2dfb7b74d79ea9a3f460a8f007c4.ts
Bally Sports Southeast,mitv://64.32.9.99:7999/c78c9615c7a762cd581074901e26b064.ts
Band Sports,mitv://64.32.9.99:7999/a4b2060ec44b3ead85ceb356be4dc512.ts
BeIN Sports(MY),mitv://64.32.9.99:7999/b9e473ee8bc8d92030bb07bb8a4f2964.ts
Bein Sports 1(HK)[維護],mitv://64.32.9.99:7999/10e78bce4e80e4cf0f0c2782e1bead46.ts
Bein Sports 1,mitv://64.32.9.99:7999/baac9e385a48e20ce571ab267c627d37.ts
Bein Sports 2(HK),mitv://64.32.9.99:7999/088f895bae15793d01745ad234c3b6c2.ts
Bein Sports 2(MY),mitv://64.32.9.99:7999/9d120ea445375b594423e90d0c87b317.ts
Bein Sports 2,mitv://64.32.9.99:7999/ef65e81b2d58f97f408a938f7c8e0cbf.ts
Bein Sports 3(HK),mitv://64.32.9.99:7999/2c3abe6772e7b2dc22c3019b0db95063.ts
Bein Sports 3,mitv://64.32.9.99:7999/e22af4069554849ecd1a33844633c429.ts
Bein Sports USA,mitv://64.32.9.99:7999/b9eebaf5dc0e0e037cbfeaed51469a8e.ts
Bein Sports3(MY),mitv://64.32.9.99:7999/a3f1bac7020b78240366b3ab3213a034.ts
Berita RTM,mitv://64.32.9.99:7999/5563aff4b96b30836d9418bcb848905c.ts
Bloomberg 4K,mitv://64.32.9.99:7999/147fe6de7e3c20b2fcf2a85d65c4f994.ts
Bloomberg News,mitv://64.32.9.99:7999/8f31bd663c30cb42029c19bb4cee20d7.ts
Bloomberg TV,mitv://64.32.9.99:7999/e96243c28979016a1ecf0dc2d914d3e9.ts
Boomerang,mitv://64.32.9.99:7999/e2f7217479853ed06766569af64b68d8.ts
Bravo,mitv://64.32.9.99:7999/5d63202225e4007203cd45ccd099c452.ts
CBC News,mitv://64.32.9.99:7999/9bb437987bd1c12330cb9090d7382634.ts
CBC OTTAWA,mitv://64.32.9.99:7999/aa03a22da2645baaf35b134f1b7528c3.ts
CBS 12,mitv://64.32.9.99:7999/85c2f5fc3c78aa1867b7b9b322b5e077.ts
CBS 2 NY,mitv://64.32.9.99:7999/5e2fc3a5000564e5115e8a05be0a0055.ts
CBS News,mitv://64.32.9.99:7999/985a519c21737dc76f91ae68c35bf50e.ts
CBS Sports Network,mitv://64.32.9.99:7999/43c4c0f6de3d195f90967d5efbe27389.ts

CINEMAX(TW),mitv://64.32.9.99:7999/e397d05406d20b82a284a19aa06482e5.ts
CI罪案偵查,mitv://64.32.9.99:7999/d4cae7b40fcd8375c8dc2b32c7bcd4fa.ts
CM Plus,mitv://64.32.9.99:7999/b94849fa37c995c6e7efbcda77a0c5a9.ts
CNA,mitv://64.32.9.99:7999/409c1495a3eb5b7fd421af5bca18a8e7.ts
CNBC ASIA,mitv://64.32.9.99:7999/1420deedc7f2acf2e623a83f51bb874e.ts
CNBC WORLD,mitv://64.32.9.99:7999/de890208794a134ea0a4325d1ab1ea7d.ts
CNBC,mitv://64.32.9.99:7999/a9725665bf9e3d12d246a6c344d95e59.ts
CNN Fast,mitv://64.32.9.99:7999/2ed1e4f8492f62c5ac95c2b6eea38dcf.ts
CNN HLN,mitv://64.32.9.99:7999/bf3bb71b7b34f35da74a309db6a1912d.ts
CNN International,mitv://64.32.9.99:7999/93b49b4d0e61b567ca2f200a3e7720f7.ts
CNN USA,mitv://64.32.9.99:7999/09e75fc9a17f94bbaf7380d23f202787.ts
CNN,mitv://64.32.9.99:7999/df8ed3e45ce520fa399142149061383e.ts
CN卡通頻道,mitv://64.32.9.99:7999/61bfd7690b70a5b65953dc6fc88c6a83.ts
CP 24,mitv://64.32.9.99:7999/5e202665000dc84807e8d5386f210655.ts
CTV News Channel,mitv://64.32.9.99:7999/73b54bece80a23ad98926380b6b17407.ts
Cartoon Network,mitv://64.32.9.99:7999/5e2fc6430009524b1168c437edbaf995.ts
CatchPlay電影,mitv://64.32.9.99:7999/5e20630a00011ac408d5b681d11b09a8.ts
Channel 5,mitv://64.32.9.99:7999/c19de271faabff8f3fba13854687888e.ts
Channel 8,mitv://64.32.9.99:7999/7b845d5a098ab1b62a114b51ef6187d5.ts
Channel U,mitv://64.32.9.99:7999/72cfc0ba64b036164f523c88b0f12977.ts
Channel [V],http://111.221.137.234:44330/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
Channel [V],http://116.77.33.98:44330/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CinemaWorld TW,mitv://64.32.9.99:7999/67c7610eef968e1933c82828e8afa6aa.ts
CinemaWorld,mitv://64.32.9.99:7999/f5b3710628c832269d5f48d3737089f8.ts
Cinemax Action,mitv://64.32.9.99:7999/61891e2a3cfa514e85df28e17d8cc1f0.ts
Comedy Central,mitv://64.32.9.99:7999/81e5f7cfe40df78b779fdfd38f4fdd21.ts
Crime Investigation,mitv://64.32.9.99:7999/3cbef046e8c897e4884711b548e85847.ts
DAZN 1(TW),mitv://64.32.9.99:7999/027afa080eb5be9df98c9bdcf6b90602.ts
DAZN 2(TW),mitv://64.32.9.99:7999/545d04d4d4582f6c47879677406f6840.ts
DAZN 2,mitv://64.32.9.99:7999/89aa143289c00cf0f65c8d0220f33db5.ts
DAZN F1,mitv://64.32.9.99:7999/32e87cda899c0089d64c7866b2105d04.ts
DISCOVERY SCIENCE TW,mitv://64.32.9.99:7999/c5785d5ff46a8504ea93cdc8e54b44ec.ts
DISCOVERY SCIENCE,mitv://64.32.9.99:7999/f88e07496e10ed2ad6ba597fe7477681.ts
DMAX TW,mitv://64.32.9.99:7999/7c7cc8ebb284f0565c4930ec9a937b40.ts
DMAX,mitv://64.32.9.99:7999/7cbd5b412e5d445516f46a5118f474b6.ts
DW ,mitv://64.32.9.99:7999/8348193f76b1e1e567bea4b3d743096a.ts
Das Erste(ARD),mitv://64.32.9.99:7999/48f57ac2234d64d7bfcb38cd93e7f4b0.ts
Dazn 1,mitv://64.32.9.99:7999/07e297c982e0dea234d554b713242bdc.ts
Discovery ASIA,mitv://64.32.9.99:7999/891fb7e96e92f999b6762d523c470fe9.ts
Discovery EVE TW,mitv://64.32.9.99:7999/5e252d713ab6daeaa5c2b5669a5c84be.ts
Discovery HD,mitv://64.32.9.99:7999/2929f628a4038653f33422f6cb0ea946.ts
Discovery LIFE,mitv://64.32.9.99:7999/81229f7881d2a7e2e5bea2c29701a584.ts
Discovery Velocity,mitv://64.32.9.99:7999/9371d2db717a3f6edbe8a6ebbea0b60c.ts
Discovery(TW),mitv://64.32.9.99:7999/ad09fef029e62f4b30af0662ef392a7b.ts
Disney Channel,mitv://64.32.9.99:7999/5e20213200002ba607d482840bf0122c.ts
Disney Junior,mitv://64.32.9.99:7999/4fada09da77841c38b9aca07205619ad.ts
Disney XD,mitv://64.32.9.99:7999/31791bceef8f27c1e36b127cefdd072c.ts
DreamWorks(TW),mitv://64.32.9.99:7999/b8cca8b0f5c7a352331598ee5c10c436.ts
E! HD,mitv://64.32.9.99:7999/5bcb9a206a952f8e3b2163d8bb78e5bf.ts
ELTV生活英語,mitv://64.32.9.99:7999/4b2b5a12b040ab6273c08683f2c4b347.ts
ENGLISH PREMIER LEAGUE,mitv://64.32.9.99:7999/5e20b72d000929190a1e614987ab16ff.ts
ESPN 2,mitv://64.32.9.99:7999/cb4fcf008e05a4cfcf8ec5dfa2efb527.ts
ESPN NEWS,mitv://64.32.9.99:7999/b2d5282dd0b5332626f06866adad509e.ts
ESPN U,mitv://64.32.9.99:7999/bd7a5e76bbeb02d721c789c56c63a117.ts
ESPN,mitv://64.32.9.99:7999/120147d8ed5af58b8ae661b27bf30655.ts
EURO SPORT,mitv://64.32.9.99:7999/fca3e094b57bf34ca45cca5c315c23bf.ts
EuroSport 2 HD UK,mitv://64.32.9.99:7999/5ed580506f09c1aaf26b1cc01a2e1240.ts
Euronews EN,mitv://64.32.9.99:7999/ce035de5ae189b0f7f068103018ff525.ts
FASHIONTV,mitv://64.32.9.99:7999/121b7cc83ee6142da1b935c2c95e29ff.ts
FOOD Network HD,mitv://64.32.9.99:7999/942b35e6200587111339a78e33fa3afc.ts
FOX 2 KTVU,mitv://64.32.9.99:7999/ba4ee2ec672c4a36102afd127cf89e91.ts
FOX 25,mitv://64.32.9.99:7999/5f19ccf40009ee56164058053a8df483.ts
FOX 68,mitv://64.32.9.99:7999/a8a6188ffb9ded8e5406a942fe68d8c8.ts
FOX Deportes,mitv://64.32.9.99:7999/36b641f6f62160e2874df7a74c567804.ts
FOX Los Angeles,mitv://64.32.9.99:7999/1b6f5dc1ce6283fa980e25cbdd1e1fd4.ts
FOX NEWS NOW,mitv://64.32.9.99:7999/0a4346f1f63028c5998e9f48445d235f.ts
FOX Sports 501,mitv://64.32.9.99:7999/3a00d3a0930c60aadf4caccd5a0af030.ts
FOX Sports 502,mitv://64.32.9.99:7999/50fcdf34f9b59320c595a410579c4dff.ts
FOX Sports 503,mitv://64.32.9.99:7999/50ab53efe63da922120355cb6d1e7962.ts
FOX Sports 504,mitv://64.32.9.99:7999/b6923b49213317ea43ef7450e6fafe45.ts
FOX Sports 506,mitv://64.32.9.99:7999/1bbd11198a0dd00c640e2de5e6b6e921.ts
FS1,mitv://64.32.9.99:7999/bf9798b82439a0a5deac707d3fc9845c.ts
FS2,mitv://64.32.9.99:7999/5e1df1d1000e4038191e5ad89d01288f.ts
FUJI TV,mitv://64.32.9.99:7999/fc49182f4215483bd79e21b4d2025c87.ts
FUN探索娛樂,mitv://64.32.9.99:7999/9c97a967d88d1b9289accedd64b9cf89.ts
FX,mitv://64.32.9.99:7999/fdf1d884c60a52b96e270ab3434e9935.ts
FXM,mitv://64.32.9.99:7999/30e0c4045bea7d7fe0d6f0ae7f1fa598.ts
FXX,mitv://64.32.9.99:7999/6e1a5155fd783201123cc6bf95051bfd.ts
Fashion TV,mitv://64.32.9.99:7999/ad9569a00b0fab83682ba81d1a2fe381.ts
Fox Business,mitv://64.32.9.99:7999/5e20500a000d3689088b819b84d4cc7c.ts
Fox Movies,mitv://64.32.9.99:7999/b63558d55cf0e9bdef12e1192da3f0dc.ts
Fox News Channel,mitv://64.32.9.99:7999/8518826cc4034b8bc8e3e86961e3f192.ts
Fox Sports Racing,mitv://64.32.9.99:7999/d3ce6132043df49d2420a2e3eb68b5c8.ts
France Info,mitv://64.32.9.99:7999/dd7ff9ffa68febeade031ef87ae3f951.ts
France24,mitv://64.32.9.99:7999/cd121ad86428241b771d93ba2c8a26f5.ts
Freeform,mitv://64.32.9.99:7999/3b9a58cd069315e45b1cbfe2ccb20d92.ts
Fyi,mitv://64.32.9.99:7999/5b206fa7609009004833266962ddd9b5.ts
GMA News TV,mitv://64.32.9.99:7999/5e2fc9250004a296117405d3c34a67bf.ts
GMM25,mitv://64.32.9.99:7999/3a9e525dce6494f50d9d1518e1179759.ts
GOLF,mitv://64.32.9.99:7999/ca8d80d9d869ac8c2fddee3da9bab432.ts
Global News Toronto,mitv://64.32.9.99:7999/b16ef0491e024fc37f844e79793f86cf.ts
Global News,mitv://64.32.9.99:7999/07c9af2707db1ff29b47aa78a3020335.ts
Great Movies,mitv://64.32.9.99:7999/23722c115ff7613533d6c08bc40de21d.ts
HBO 2,mitv://64.32.9.99:7999/3c239d85e4761d2c5fd25a9b266bdaae.ts
HBO Comedy,mitv://64.32.9.99:7999/867e84c288df427127dc5fa697e6668b.ts
HBO Family(TW),mitv://64.32.9.99:7999/c34331f1b9dae023e1d9db154777e28e.ts
HBO Family(USA),mitv://64.32.9.99:7999/e07ead6291fae3c56242091df05a06b8.ts
HBO HITS(TW),mitv://64.32.9.99:7999/ea7602aa0f765664c431bd19a43a118e.ts
HBO HITS,mitv://64.32.9.99:7999/9bc10667db37275df00922c41608e458.ts
HBO Signature(TW),mitv://64.32.9.99:7999/27cdd27e5d2dba7c05e700fc780c1b3f.ts
HBO Signature(USA),mitv://64.32.9.99:7999/51afb9ad4c25ed68fefb0b769092dd59.ts
HBO WEST,mitv://64.32.9.99:7999/5a5e40acd03f5443c3c81b543abafabd.ts
HBO Xtreme,mitv://64.32.9.99:7999/7039264aeabcb0cd5e28a931fbb3b4c7.ts
HBO Zone,mitv://64.32.9.99:7999/7f7ccf3b8021dec89760ea3b7ff4697b.ts
HBO(EN),mitv://64.32.9.99:7999/2215c0b7f13fb42bad1604026052a784.ts
HBO(SG),mitv://64.32.9.99:7999/f406ea8d081e28a24ea2e19cb62b58d9.ts
HBO(TW),mitv://64.32.9.99:7999/b3195b4a5321641710713b534d83c607.ts
HGTV(TW),mitv://64.32.9.99:7999/d512b01aa989673cb427404849679fac.ts
HGTV,mitv://64.32.9.99:7999/aad7778aa88d5c9c3bde7661bc20abdd.ts
HITS Movies,mitv://64.32.9.99:7999/904f6ffa65024c2144954b0a93be3538.ts
HITS,mitv://64.32.9.99:7999/58ad3f18f02a64d6fc8b91c0d70ebc36.ts
HUB Sport 1,mitv://64.32.9.99:7999/8a51e8cfd1793093a40aa1da6c409e9c.ts
HUBPREMIER EFL 1,mitv://64.32.9.99:7999/5e20a10c00059bf209c7ef79980e9079.ts
HUBPREMIER EFL 2,mitv://64.32.9.99:7999/f0230de13627ad9a6b2a2f36b59273b0.ts
HUB都會,mitv://64.32.9.99:7999/772ff0b79c81b9b3267dee5470978a2a.ts
Hi-YAH,mitv://64.32.9.99:7999/729b64cc50af6741bb1e415145fa35dc.ts
History 2,mitv://64.32.9.99:7999/bbf5949c70cb70f4db6bda9c45e78c7a.ts
History(USA),mitv://64.32.9.99:7999/e6f513cdadd2dfebffc75c7df107e025.ts
